loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z,issue_year,lgd,ead,eir,pd_test_baseline,pd_test_adverse,lifetime_pd_baseline,lifetime_pd_adverse,stage_baseline,stage_adverse,sicr_baseline,sicr_adverse,ecl_baseline,ecl_adverse
6454,2024-04-13,B,B2,36,0.0713,15000,97026,22.94,0,2,6,0,28528,26.2,16,8,MORTGAGE,home_improvement,Individual,0,-0.7945806660950429,2024,0.35,15300.0,0.0713,0.13661148593891717,0.26145403703908376,0.17661148593891718,0.36145403703908374,1,1,0,0,255.60809377541557,489.1958209672689
6455,2021-04-29,B,B4,36,0.0715,20000,120777,37.7,0,4,16,0,28879,21.8,7,1,MORTGAGE,credit_card,Individual,0,0.1782951632709815,2021,0.35,20400.0,0.0715,0.12430975238085433,0.23791035124115006,0.16430975238085432,0.3379103512411501,1,1,0,0,340.7471779270216,652.1393473351815
6458,2023-11-15,A,A1,36,0.0498,25000,20000,5.68,0,2,19,0,16513,46.9,14,8,RENT,small_business,Individual,0,-0.07840996113181573,2023,0.3,25500.0,0.0498,0.10700207094866454,0.20478602680289795,0.14700207094866455,0.30478602680289796,1,1,0,0,372.6328155861017,713.1637087366779
6460,2021-07-28,C,C4,36,0.1002,20000,213823,15.08,1,1,10,0,2505,70.5,16,8,RENT,small_business,Individual,0,-1.0840362883307137,2021,0.45,20400.0,0.1002,0.14523767381281824,0.2779632758368921,0.18523767381281825,0.37796327583689215,1,1,0,0,426.6750734073328,816.5925410999068
6462,2020-12-30,D,D4,60,0.1211,20000,72650,9.57,2,1,15,0,16600,41.4,6,5,RENT,medical,Joint App,0,0.8640024985787829,2020,0.55,20400.0,0.1211,0.1254203688519908,0.24003590575060443,0.1654203688519908,0.34003590575060444,1,1,0,0,511.76989597421414,979.45135738702
6466,2022-01-24,E,E2,60,0.1397,15000,95417,16.06,0,1,12,0,9364,82.0,20,3,RENT,other,Individual,0,-0.17446763393539308,2022,0.65,15300.0,0.1397,0.1827450755519812,0.3497468563766401,0.2227450755519812,0.44974685637664014,1,1,0,0,446.21120360004954,853.981784558475
6467,2020-01-05,B,B3,60,0.0739,35000,35262,12.63,0,4,11,0,6461,50.0,23,2,MORTGAGE,medical,Individual,0,0.4386741688129359,2020,0.35,35700.0,0.0739,0.11421818192942285,0.21859658844545932,0.15421818192942285,0.31859658844545935,1,1,0,0,594.9749064255575,1138.6933547554538
6469,2021-12-25,C,C5,36,0.0951,10000,105762,23.5,0,0,12,0,2748,50.7,23,1,RENT,debt_consolidation,Individual,0,-0.12032283856609985,2021,0.45,10200.0,0.0951,0.1159773678427071,0.22196340826861904,0.1559773678427071,0.321963408268619,1,1,0,0,214.33107285304882,410.1977507616279
6473,2021-01-29,D,D4,60,0.1293,35000,114088,48.81,0,1,8,0,14742,28.1,39,7,RENT,credit_card,Joint App,0,0.738360459617036,2021,0.55,35700.0,0.1293,0.15005762021936178,0.287187935371496,0.1900576202193618,0.387187935371496,1,1,0,0,889.0942647296644,1701.5940001253248
6474,2028-01-23,E,E4,36,0.1549,35000,32506,16.19,2,0,8,0,7875,29.5,14,2,MORTGAGE,debt_consolidation,Individual,0,1.249453603622789,2028,0.65,35700.0,0.1549,0.12209528028984172,0.23367218148458577,0.16209528028984171,0.3336721814845858,1,1,0,0,1027.4564496784237,1966.3986143184281
6479,2024-10-10,B,B1,36,0.0763,25000,53038,18.14,1,1,3,0,5467,53.2,14,10,RENT,home_improvement,Individual,0,-1.5101057658633692,2024,0.35,25500.0,0.0763,0.10768913843144903,0.20610097163244623,0.14768913843144904,0.3061009716324462,1,1,0,0,424.0344248220798,811.5387330085092
6481,2023-12-15,G,G4,36,0.2003,20000,50118,17.76,0,2,16,1,7753,63.2,12,7,MORTGAGE,credit_card,Individual,0,-0.15257726018505652,2023,0.85,20400.0,0.2003,0.17244576839410544,0.33003551646532275,0.21244576839410545,0.4300355164653228,1,1,0,0,738.7296294414089,1413.8184836390901
6482,2027-04-28,A,A4,60,0.0498,20000,24597,26.87,1,3,8,1,10202,16.8,31,10,RENT,debt_consolidation,Individual,0,0.09979918103131524,2027,0.3,20400.0,0.0498,0.11163608363423046,0.21365483688870043,0.15163608363423045,0.31365483688870044,1,1,0,0,298.1062524688813,570.5309669893423
6483,2027-12-24,D,D5,36,0.1269,25000,101034,37.29,0,1,9,0,56301,72.0,24,10,MORTGAGE,credit_card,Individual,0,2.264407738002293,2027,0.55,25500.0,0.1269,0.13472028238175823,0.25783455510838454,0.17472028238175824,0.3578345551083846,1,1,0,0,636.4198579917155,1218.0128192015575
6484,2022-09-21,C,C5,36,0.1087,25000,72014,27.59,0,0,9,0,9475,49.3,16,0,OWN,credit_card,Individual,0,-1.5650134065906065,2022,0.45,25500.0,0.1087,0.13421631240325776,0.25687003163131494,0.17421631240325777,0.3568700316313149,1,1,0,0,529.2548883407904,1012.9150285448245
6485,2024-10-10,B,B1,36,0.069,15000,79532,13.46,0,0,21,0,3606,48.6,13,8,MORTGAGE,credit_card,Individual,0,-1.5101057658633692,2024,0.35,15300.0,0.069,0.09205529412236475,0.1761801221448838,0.13205529412236475,0.2761801221448838,1,1,0,0,256.15804570776675,490.2483470554117
6486,2027-07-27,C,C1,60,0.1057,20000,60126,15.9,0,2,14,0,28420,77.7,15,5,MORTGAGE,debt_consolidation,Individual,0,0.534929239614959,2027,0.45,20400.0,0.1057,0.1209209822287373,0.23142474989673087,0.1609209822287373,0.3314247498967309,1,1,0,0,424.5526958150923,812.5306264973478
6487,2025-10-05,A,A2,36,0.0482,10000,149400,15.97,0,3,8,0,8581,48.6,14,9,RENT,debt_consolidation,Individual,0,-0.044409929329181974,2025,0.3,10200.0,0.0482,0.08553577747925231,0.16370273831313634,0.12553577747925232,0.26370273831313634,1,1,0,0,149.2806448396449,285.70092021818914
6491,2027-01-28,B,B1,36,0.0742,20000,20000,7.19,1,0,4,0,20663,51.2,17,5,RENT,other,Individual,0,1.2449080842752047,2027,0.35,20400.0,0.0742,0.1140150722874065,0.21820786684198826,0.1540150722874065,0.31820786684198826,1,1,0,0,339.89071043455925,650.5001961177124
6492,2022-07-23,C,C5,36,0.0913,20000,59727,25.54,0,1,7,0,4575,41.1,23,10,MORTGAGE,home_improvement,Individual,0,-0.26970071424568565,2022,0.45,20400.0,0.0913,0.1131644373392824,0.21657987824567787,0.1531644373392824,0.3165798782456779,1,1,0,0,430.15478398492405,823.2521888739279
6496,2025-12-04,E,E2,36,0.1447,10000,33872,9.32,1,1,9,0,2017,30.5,16,10,MORTGAGE,credit_card,Individual,0,1.0705250345671091,2025,0.65,10200.0,0.1447,0.16250157993211567,0.3110038208462061,0.20250157993211568,0.4110038208462061,1,1,0,0,296.17478159807604,566.834419417777
6497,2023-05-19,B,B2,36,0.0683,20000,110088,13.03,1,1,11,0,3000,2.8,14,2,RENT,other,Individual,0,-1.3658245835329421,2023,0.35,20400.0,0.0683,0.10223309536285853,0.19565891782754194,0.14223309536285852,0.29565891782754194,1,1,0,0,341.7678565466663,654.0927741923118
6498,2026-12-29,D,D3,36,0.124,35000,139257,24.19,2,2,11,1,4135,26.6,11,5,RENT,small_business,Individual,0,1.1147844605511497,2026,0.55,35700.0,0.124,0.1494384719577635,0.28600297781534306,0.1894384719577635,0.3860029778153431,1,1,0,0,893.2866131309697,1709.617530552962
6500,2021-05-29,D,D1,36,0.1192,25000,38959,13.38,0,0,12,0,13540,6.6,26,2,MORTGAGE,debt_consolidation,Individual,0,0.6214170320520574,2021,0.55,25500.0,0.1192,0.10741583974666451,0.2055779186551414,0.1474158397466645,0.3055779186551414,1,1,0,0,640.7983720254327,1226.39264292194
6502,2028-04-22,A,A4,36,0.0426,20000,109038,17.33,0,3,12,0,15259,69.5,14,1,MORTGAGE,debt_consolidation,Individual,0,1.3584580238150448,2028,0.3,20400.0,0.0426,0.08680066326124912,0.16612354130655574,0.1268006632612491,0.26612354130655574,1,1,0,0,300.16491832134244,574.4709468112524
6503,2021-12-25,A,A5,60,0.0506,25000,112639,9.02,0,0,14,0,15921,35.9,15,8,RENT,debt_consolidation,Individual,0,-0.12032283856609985,2021,0.3,25500.0,0.0506,0.10466192187484905,0.20030733001970136,0.14466192187484905,0.30030733001970134,1,1,0,0,372.3490670115073,712.6206562266939
6504,2022-07-23,C,C1,36,0.0994,25000,20000,16.49,0,2,7,0,1807,33.1,32,3,OWN,credit_card,Individual,0,-0.26970071424568565,2022,0.45,25500.0,0.0994,0.11880593834981665,0.22737687092917566,0.15880593834981666,0.32737687092917567,1,1,0,0,533.73193987942,1021.4834383733373
6505,2020-09-01,D,D5,36,0.1126,35000,20000,21.89,1,2,12,0,10348,46.9,17,3,MORTGAGE,small_business,Individual,0,0.8193905637940778,2020,0.55,35700.0,0.1126,0.14806381100059918,0.2833720814866747,0.18806381100059918,0.3833720814866747,1,1,0,0,902.4394689548894,1727.134733364668
6507,2027-12-24,C,C5,36,0.1023,20000,75247,2.77,0,0,6,0,5693,21.2,24,7,MORTGAGE,debt_consolidation,Individual,0,2.264407738002293,2027,0.45,20400.0,0.1023,0.09159192133326062,0.1752932956417338,0.13159192133326061,0.27529329564173377,1,1,0,0,425.86221152385696,815.0368445233761
6508,2021-08-27,A,A2,36,0.0447,10000,49991,19.49,1,3,9,0,23501,93.9,22,10,MORTGAGE,debt_consolidation,Individual,0,0.434114754291831,2021,0.3,10200.0,0.0447,0.09074253193690644,0.1736676908459973,0.13074253193690644,0.2736676908459973,1,1,0,0,149.78077143765273,286.6580880374326
6509,2024-03-14,A,A4,36,0.0526,15000,63832,18.23,1,2,9,0,6825,47.2,16,6,RENT,debt_consolidation,Individual,0,0.36555810037088204,2024,0.3,15300.0,0.0526,0.08956810401084071,0.17142001071594867,0.1295681040108407,0.2714200107159487,1,1,0,0,222.98494953579115,426.75998181556025
6512,2026-01-03,D,D1,36,0.1249,20000,39602,22.42,1,1,11,0,4964,0.0,20,5,RENT,other,Individual,0,1.1131257793729337,2026,0.55,20400.0,0.1249,0.1232121597079813,0.23580972234179468,0.1632121597079813,0.3358097223417947,1,1,0,0,510.0410973212654,976.1426942542344
6515,2026-02-02,F,F1,36,0.174,25000,42847,26.81,0,1,10,0,53250,90.5,32,4,MORTGAGE,home_improvement,Individual,0,1.498582811848105,2026,0.75,25500.0,0.174,0.16277704127999457,0.3115310128385644,0.20277704127999457,0.4115310128385644,1,1,0,0,833.0279595449095,1594.291442571901
6518,2022-09-21,C,C1,36,0.1023,20000,101091,15.85,1,1,16,0,8083,47.9,24,10,MORTGAGE,debt_consolidation,Individual,0,-1.5650134065906065,2022,0.45,20400.0,0.1023,0.21127782965140707,0.404354298026707,0.25127782965140705,0.5043542980267071,1,1,0,0,425.86221152385696,815.0368445233761
6524,2024-07-12,C,C5,36,0.1021,35000,224928,0.0,0,2,6,0,2981,75.7,1,4,MORTGAGE,medical,Individual,0,-0.775574809435447,2024,0.45,35700.0,0.1021,0.1505339586669816,0.2880995762139272,0.1905339586669816,0.3880995762139272,1,1,0,0,745.394113587522,1426.5733136799797
6528,2021-06-28,C,C2,36,0.1031,20000,89080,20.98,0,2,18,1,5640,62.9,8,4,MORTGAGE,debt_consolidation,Individual,0,-1.0279611873440095,2021,0.45,20400.0,0.1031,0.13593557204241427,0.2601604385124524,0.17593557204241428,0.3601604385124524,1,1,0,0,425.55336394048373,814.4457562488601
6529,2026-07-02,A,A3,36,0.0484,20000,143515,27.45,0,0,13,0,675,8.0,25,2,MORTGAGE,debt_consolidation,Individual,0,1.4657484609573224,2026,0.3,20400.0,0.0484,0.09179680806769226,0.17568541833540585,0.13179680806769226,0.27568541833540583,1,1,0,0,298.50433407271237,571.2928358884126
6533,2021-10-26,B,B3,36,0.0804,35000,59962,3.32,0,2,15,0,10911,41.1,14,5,MORTGAGE,debt_consolidation,Individual,0,0.48615095125120006,2021,0.35,35700.0,0.0804,0.09070290197280312,0.17359184499722907,0.13070290197280313,0.2735918449972291,1,1,0,0,591.3953646893801,1131.8426450128488
6535,2028-05-22,A,A2,36,0.056,25000,80161,20.95,0,0,9,0,2467,34.1,6,8,RENT,credit_card,Individual,0,0.6584429562505255,2028,0.3,25500.0,0.056,0.09898930293320346,0.18945078225079148,0.13898930293320347,0.28945078225079146,1,1,0,0,370.4450092824711,708.9765733255346
6536,2025-06-07,B,B1,36,0.0816,35000,198773,15.47,1,0,7,0,5378,0.0,37,0,RENT,home_improvement,Individual,0,-0.019826101031090282,2025,0.35,35700.0,0.0816,0.09962061782564813,0.19065902492627454,0.13962061782564814,0.29065902492627455,1,1,0,0,590.7392307788521,1130.5869024333228
6538,2027-12-24,D,D1,36,0.1241,10000,51314,8.66,0,1,11,0,11524,38.4,31,1,MORTGAGE,debt_consolidation,Individual,0,2.264407738002293,2027,0.55,10200.0,0.1241,0.11379612388596917,0.21778883221202575,0.15379612388596917,0.31778883221202575,1,1,0,0,255.20204180085906,488.418697965745
6541,2027-10-25,F,F5,36,0.1762,20000,40243,23.25,1,2,6,0,5795,56.1,5,0,RENT,credit_card,Individual,0,1.4018788803237672,2027,0.75,20400.0,0.1762,0.11098781543756193,0.2124141481139746,0.15098781543756193,0.3124141481139746,1,1,0,0,665.1758711142486,1273.047545369435
6542,2028-02-22,C,C2,36,0.0999,10000,70189,18.71,0,2,13,0,27742,23.7,28,5,MORTGAGE,credit_card,Individual,0,2.816312336426735,2028,0.45,10200.0,0.0999,0.11340830188998931,0.21704659867430676,0.1534083018899893,0.31704659867430673,1,1,0,0,213.39572495806323,408.4076342022535
6544,2023-02-18,D,D4,36,0.1315,25000,57871,15.34,0,2,14,0,5581,36.4,37,10,MORTGAGE,small_business,Individual,1,-1.8820712785372882,2023,0.55,25500.0,0.1315,0.20716368586900302,0.3964804395917747,0.24716368586900303,0.4964804395917747,2,2,0,0,2543.2672438486575,4894.4131143771765
6546,2023-10-16,E,E1,36,0.1546,15000,34330,23.46,0,1,10,0,16421,28.3,22,4,RENT,home_improvement,Individual,0,0.2800633672575088,2023,0.65,15300.0,0.1546,0.16101426733544943,0.3081573260579762,0.20101426733544944,0.40815732605797617,1,1,0,0,440.4528916880101,842.961233207426
6547,2024-06-12,C,C1,36,0.1058,25000,52678,19.56,0,1,6,0,4077,47.6,13,2,RENT,credit_card,Individual,0,-0.5405775159162597,2024,0.45,25500.0,0.1058,0.09942709293651444,0.19028864711225849,0.13942709293651445,0.2902886471122585,1,1,0,0,530.6428781908432,1015.571434389263
6548,2024-09-10,B,B4,60,0.078,20000,120342,16.79,0,1,12,0,3336,10.7,38,2,MORTGAGE,credit_card,Individual,0,-0.7994046875533118,2024,0.35,20400.0,0.078,0.10646819689705855,0.2037642713838462,0.14646819689705856,0.3037642713838462,1,1,0,0,338.69257991540223,648.2071527547744
6549,2022-09-21,C,C5,36,0.0965,10000,125212,2.09,1,1,9,0,13358,52.5,2,0,MORTGAGE,debt_consolidation,Individual,0,-1.5650134065906065,2022,0.45,10200.0,0.0965,0.1603368059622281,0.3068607658913885,0.2003368059622281,0.40686076589138853,1,1,0,0,214.05741712847586,409.6740144633459
6550,2024-08-11,C,C4,36,0.0983,20000,48480,0.14,1,2,6,0,33537,10.4,21,3,MORTGAGE,credit_card,Individual,0,-0.11140897324744892,2024,0.45,20400.0,0.0983,0.1185190242810954,0.2268277601349045,0.1585190242810954,0.3268277601349045,1,1,0,0,427.41319836360515,818.005202329161
6551,2022-07-23,F,F5,60,0.1616,25000,86687,14.69,2,1,10,1,19710,20.7,14,6,RENT,small_business,Joint App,1,-0.26970071424568565,2022,0.75,25500.0,0.1616,0.131201838920531,0.2511007783639976,0.171201838920531,0.35110077836399756,3,3,0,0,3657.52073660036,7037.517010513047
6552,2026-03-04,B,B5,60,0.0744,25000,28508,29.42,1,1,7,0,2452,18.1,29,2,MORTGAGE,other,Individual,0,0.6174271895642681,2026,0.35,25500.0,0.0744,0.11025044273761485,0.21100292659128525,0.15025044273761484,0.31100292659128526,1,1,0,0,424.7842995495202,812.9738815497566
6554,2021-07-28,A,A1,36,0.0488,15000,73797,12.01,0,0,14,0,2700,49.6,14,4,MORTGAGE,home_improvement,Joint App,1,-1.0840362883307137,2021,0.3,15300.0,0.0488,0.0965162756459797,0.18471777635814224,0.1365162756459797,0.2847177763581422,3,3,0,0,1377.05408445704,2651.467542225507
6555,2020-09-01,D,D1,60,0.122,20000,150535,9.25,0,3,6,0,32982,32.6,23,7,MORTGAGE,other,Individual,0,0.8193905637940778,2020,0.55,20400.0,0.122,0.10316923363429913,0.19745054704973172,0.14316923363429912,0.29745054704973173,1,1,0,0,511.35938536247016,978.6657012179932
6556,2022-04-24,F,F4,60,0.1735,20000,125264,6.39,0,0,12,0,7523,0.0,33,4,OWN,debt_consolidation,Individual,0,-1.3985992399883989,2022,0.75,20400.0,0.1735,0.16753062046096676,0.32062865538822405,0.20753062046096676,0.420628655388224,1,1,0,0,666.7063141070124,1275.9765853119125
6559,2028-01-23,E,E3,60,0.1593,20000,137218,13.57,0,0,12,0,12838,12.8,31,4,RENT,other,Individual,0,1.249453603622789,2028,0.65,20400.0,0.1593,0.10249212809003849,0.19615466788677727,0.1424921280900385,0.29615466788677725,1,1,0,0,584.8896273532608,1119.3916327223828
6561,2023-09-16,B,B5,60,0.0761,15000,83184,12.36,1,4,11,1,10606,23.0,36,3,MORTGAGE,other,Individual,0,-0.5285882803870269,2023,0.35,15300.0,0.0761,0.10818590020477949,0.20705169967841752,0.14818590020477948,0.3070516996784175,1,1,0,0,254.46794058321967,487.0137375729348
6562,2024-01-14,C,C5,36,0.0978,15000,60763,20.13,1,2,3,0,8848,46.0,21,0,RENT,credit_card,Individual,0,0.8684701046387879,2024,0.45,15300.0,0.0978,0.10553796553581574,0.201983947107994,0.14553796553581574,0.30198394710799403,1,1,0,0,320.70589981969454,613.7833260052724
6563,2021-06-28,E,E5,36,0.1604,20000,194439,21.51,1,3,12,0,41287,21.6,21,10,MORTGAGE,other,Individual,0,-1.0279611873440095,2021,0.65,20400.0,0.1604,0.14636362668622988,0.28011818193608246,0.18636362668622988,0.3801181819360825,1,1,0,0,584.3351818257801,1118.3305065624427
6571,2026-07-02,C,C4,60,0.1017,15000,39751,21.74,0,1,16,0,6293,29.9,28,6,MORTGAGE,small_business,Individual,0,1.4657484609573224,2026,0.45,15300.0,0.1017,0.09452064330542319,0.18089843328974495,0.13452064330542318,0.28089843328974495,1,1,0,0,319.57060617414965,611.6105430594429
6572,2023-09-16,C,C1,36,0.0947,15000,83058,36.46,0,1,11,0,14781,33.7,34,1,MORTGAGE,credit_card,Individual,0,-0.5285882803870269,2023,0.45,15300.0,0.0947,0.11808722781363332,0.22600136600836923,0.15808722781363332,0.32600136600836926,1,1,0,0,321.61408314794977,615.5214536298421
6574,2023-07-18,B,B5,60,0.0674,15000,50180,18.8,0,2,4,0,33898,31.9,44,7,RENT,credit_card,Individual,1,0.13155948665863537,2023,0.35,15300.0,0.0674,0.09615015589408363,0.1840170776832462,0.13615015589408364,0.28401707768324624,3,3,0,0,1472.1576076433778,2834.237670023945
6576,2020-10-01,D,D1,36,0.1305,35000,72710,13.09,0,2,17,0,48027,47.8,25,4,RENT,debt_consolidation,Individual,0,1.8083473995264803,2020,0.55,35700.0,0.1305,0.13242283942580751,0.2534375914740903,0.17242283942580752,0.35343759147409026,1,1,0,0,888.150511419027,1699.7877968523037
6580,2020-11-30,A,A3,36,0.0525,20000,97309,21.56,0,1,12,0,8673,24.6,16,6,RENT,credit_card,Individual,0,0.5577506947332821,2020,0.3,20400.0,0.0525,0.10422755403782448,0.19947601467480577,0.14422755403782447,0.2994760146748058,1,1,0,0,297.3415143390324,569.0673721096548
6581,2021-04-29,D,D5,36,0.1329,20000,31486,23.08,0,1,10,0,3084,34.9,18,8,RENT,credit_card,Individual,0,0.1782951632709815,2021,0.55,20400.0,0.1329,0.1121664820404088,0.21466994044006968,0.1521664820404088,0.3146699404400697,1,1,0,0,506.4394301144774,969.2496396562699
6583,2023-06-18,C,C5,60,0.1105,15000,43002,19.47,0,3,10,0,12484,64.1,28,9,OWN,debt_consolidation,Individual,1,-0.5140983522069653,2023,0.45,15300.0,0.1105,0.12010334837195816,0.22985992047403994,0.16010334837195817,0.32985992047403995,3,3,0,0,1607.7221845028535,3094.3871642080844
6584,2024-11-09,C,C1,36,0.1,15000,55168,16.05,1,1,10,1,12235,60.9,10,4,MORTGAGE,debt_consolidation,Individual,0,-0.6415751161587422,2024,0.45,15300.0,0.1,0.12039894035902103,0.23042563951151934,0.16039894035902102,0.3304256395115194,1,1,0,0,320.0644880200551,612.5557593532619
6585,2024-12-09,B,B3,36,0.0652,20000,138569,31.3,0,0,10,0,35740,35.8,26,0,RENT,debt_consolidation,Individual,0,-0.343186505084371,2024,0.35,20400.0,0.0652,0.10797952772939036,0.20665673349784056,0.14797952772939035,0.30665673349784056,1,1,0,0,342.76248699662375,655.9963487323008
6586,2022-11-20,D,D4,60,0.1172,20000,103510,29.79,0,2,11,0,1971,3.2,17,6,RENT,debt_consolidation,Individual,0,-1.1200801846028845,2022,0.55,20400.0,0.1172,0.15369111437563518,0.29414190201043855,0.1936911143756352,0.3941419020104385,1,1,0,0,513.5564181674646,982.8704947785429
6587,2022-06-23,C,C1,36,0.1038,35000,49926,25.57,3,0,11,0,8683,51.4,15,5,RENT,debt_consolidation,Individual,0,0.13633167627753218,2022,0.45,35700.0,0.1038,0.13132218302247597,0.2513310990509523,0.17132218302247598,0.3513310990509523,1,1,0,0,744.2461067084689,1424.3761994987367
6588,2021-09-26,G,G3,36,0.2006,15000,49903,28.9,0,1,12,0,1806,6.9,33,10,MORTGAGE,debt_consolidation,Individual,0,0.3617257774242203,2021,0.85,15300.0,0.2006,0.135765858436136,0.25983563194734594,0.175765858436136,0.3598356319473459,1,1,0,0,553.9087794968284,1060.0989042428782
6590,2021-08-27,C,C5,60,0.094,15000,34267,20.34,1,3,14,0,16635,23.6,21,7,RENT,debt_consolidation,Individual,0,0.434114754291831,2021,0.45,15300.0,0.094,0.1050844853524951,0.20111605357889925,0.1450844853524951,0.30111605357889926,1,1,0,0,321.8198691243698,615.915297338746
6592,2028-03-23,E,E1,60,0.15,20000,46582,9.03,0,1,6,0,19457,75.7,27,5,MORTGAGE,small_business,Individual,1,2.3135719586995656,2028,0.65,20400.0,0.15,0.1594313758211182,0.30512790745695273,0.1994313758211182,0.4051279074569527,3,3,0,0,2653.3849558263264,5105.776502364217
6593,2020-01-05,C,C3,36,0.0993,15000,59143,18.74,1,1,7,0,13190,51.6,21,8,RENT,credit_card,Individual,0,0.4386741688129359,2020,0.45,15300.0,0.0993,0.1320354919476115,0.25269626609273443,0.1720354919476115,0.3526962660927344,1,1,0,0,320.26829511694774,612.9458157814865
6594,2025-05-08,B,B1,60,0.0731,35000,101432,17.25,0,0,15,0,1812,71.8,21,6,RENT,credit_card,Individual,0,-0.8979714381575643,2025,0.35,35700.0,0.0731,0.10766137409647092,0.20604783483054526,0.14766137409647093,0.30604783483054526,1,1,0,0,595.4184624083555,1139.5422548428683
6595,2028-01-23,E,E5,36,0.1482,35000,44983,16.18,1,2,6,0,15431,25.8,14,10,RENT,debt_consolidation,Individual,0,1.249453603622789,2028,0.65,35700.0,0.1482,0.11918776869347034,0.22810763733674488,0.15918776869347034,0.32810763733674486,1,1,0,0,1033.4518844570732,1977.872983518858
6596,2021-09-26,C,C1,36,0.1009,15000,111070,17.47,0,0,17,0,3401,52.4,23,7,MORTGAGE,debt_consolidation,Individual,0,0.3617257774242203,2021,0.45,15300.0,0.1009,0.11867310444665177,0.22712264662292922,0.15867310444665178,0.3271226466229292,1,1,0,0,319.8028311581984,612.0549870910965
6597,2026-09-30,B,B4,36,0.0765,15000,217926,18.55,0,0,8,0,9370,17.6,24,5,MORTGAGE,other,Individual,0,0.1022325365530995,2026,0.35,15300.0,0.0765,0.11239658656789392,0.21511032623368337,0.15239658656789393,0.3151103262336834,1,1,0,0,254.3733867734349,486.83277566394344
