loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z
7674,2024-05-13,D,D1,36,0.1259,20000,94106,33.09,0,2,16,0,1711,53.2,18,3,MORTGAGE,credit_card,Joint App,0,-0.6161909720070077
7675,2028-06-21,A,A1,36,0.0491,25000,147009,25.5,0,0,7,0,1968,23.5,14,4,RENT,debt_consolidation,Individual,0,1.1985186560321777
7676,2015-06-30,B,B5,36,0.0785,35000,85720,19.84,0,4,6,0,97585,15.4,13,5,RENT,home_improvement,Individual,0,-0.6299581553720792
7677,2025-06-07,B,B4,60,0.0761,25000,40391,23.76,0,2,3,0,5080,79.7,20,0,MORTGAGE,credit_card,Individual,1,-0.019826101031090282
7678,2025-11-04,F,F5,36,0.1769,15000,28914,27.78,0,2,9,0,2563,73.8,25,9,OWN,credit_card,Individual,0,1.2003611313641296
7679,2020-11-30,C,C1,36,0.1049,15000,39591,21.37,0,3,5,0,5615,25.7,20,4,MORTGAGE,credit_card,Individual,1,0.5577506947332821
7680,2018-11-11,B,B4,36,0.0778,20000,68789,8.77,0,0,19,0,51798,36.9,10,2,RENT,credit_card,Individual,0,-0.10111742911662802
7681,2019-11-06,B,B5,36,0.075,25000,142426,23.66,1,0,5,0,25690,49.6,16,1,MORTGAGE,debt_consolidation,Individual,0,-0.44911759296945697
7682,2024-04-13,C,C3,36,0.0896,10000,42808,17.75,0,2,7,0,4127,20.1,27,5,MORTGAGE,medical,Individual,0,-0.7945806660950429
7683,2026-09-30,E,E4,36,0.1526,15000,45489,14.82,0,1,19,0,7516,57.9,22,0,RENT,small_business,Individual,0,0.1022325365530995
7684,2023-10-16,G,G4,36,0.1954,10000,113998,10.93,0,2,15,0,13230,5.2,7,8,RENT,debt_consolidation,Individual,0,0.2800633672575088
7685,2021-12-25,E,E1,36,0.1496,20000,51196,23.21,1,0,3,0,15858,32.0,40,2,RENT,home_improvement,Individual,0,-0.12032283856609985
7686,2023-11-15,E,E3,36,0.1519,25000,166846,22.61,2,0,11,0,13437,36.3,28,8,RENT,debt_consolidation,Individual,0,-0.07840996113181573
7687,2015-11-27,B,B2,60,0.0817,35000,59915,9.4,0,2,11,0,3136,56.4,28,6,RENT,medical,Individual,0,0.6378558691372317
7688,2023-04-19,B,B1,60,0.0842,10000,123551,8.04,1,0,7,0,6436,76.5,17,4,MORTGAGE,debt_consolidation,Individual,0,-1.0032516636488436
7689,2015-07-30,C,C3,36,0.0954,20000,80231,35.02,0,2,13,0,2681,18.7,23,7,MORTGAGE,other,Joint App,0,-0.4948050089808375
7690,2028-02-22,C,C5,36,0.0934,20000,95898,25.75,1,3,5,0,21094,41.3,17,3,RENT,credit_card,Individual,0,2.816312336426735
7691,2027-02-27,B,B1,36,0.0766,20000,58968,18.78,0,1,4,0,7384,59.1,27,4,MORTGAGE,credit_card,Individual,0,0.4791662089923643
7692,2021-11-25,D,D2,60,0.1262,10000,61128,23.46,0,2,14,0,11370,42.6,26,10,RENT,medical,Individual,0,-0.13446258183354565
7693,2020-02-04,B,B4,36,0.069,15000,81842,13.79,1,3,13,0,4177,39.6,4,6,MORTGAGE,debt_consolidation,Individual,0,-0.2648545378765655
7694,2025-01-08,B,B2,60,0.0749,15000,100822,16.45,0,2,18,0,15420,64.7,33,7,RENT,medical,Individual,0,-0.9160160250115243
7695,2023-09-16,B,B1,36,0.078,25000,86809,18.19,0,0,10,0,15957,0.0,28,4,MORTGAGE,home_improvement,Individual,0,-0.5285882803870269
7696,2024-08-11,E,E1,36,0.1438,20000,24588,26.68,0,2,17,1,1955,38.9,28,2,RENT,small_business,Individual,0,-0.11140897324744892
7697,2022-01-24,D,D1,60,0.12,20000,74896,5.28,0,1,8,0,17992,45.8,15,4,OWN,other,Individual,0,-0.17446763393539308
7698,2018-03-16,C,C5,36,0.0968,20000,45298,8.82,0,1,15,0,2559,43.7,24,1,MORTGAGE,debt_consolidation,Individual,1,-1.0869171475369148
7699,2015-12-27,E,E3,36,0.1489,20000,48141,6.98,0,3,18,0,4117,24.7,5,0,RENT,credit_card,Individual,1,0.44328156049155576
7700,2018-11-11,E,E5,60,0.1535,15000,83597,25.68,0,0,7,0,20419,66.6,27,5,RENT,debt_consolidation,Individual,0,-0.10111742911662802
7701,2022-03-25,B,B4,36,0.0734,10000,165379,17.09,1,1,3,0,4251,51.6,21,2,RENT,credit_card,Individual,1,0.15046345682195328
7702,2020-10-01,D,D2,36,0.1253,15000,57211,9.75,0,1,11,0,9179,0.0,27,6,MORTGAGE,debt_consolidation,Individual,0,1.8083473995264803
7703,2021-11-25,B,B5,36,0.0862,15000,192379,16.01,0,1,11,0,7439,59.6,10,3,RENT,credit_card,Individual,1,-0.13446258183354565
7704,2018-10-12,C,C2,36,0.0952,35000,35553,12.31,0,2,10,0,1936,40.7,15,0,MORTGAGE,debt_consolidation,Individual,0,-0.24847719824399428
7705,2027-10-25,A,A1,60,0.0467,35000,127976,5.09,0,1,14,0,33570,66.5,19,7,MORTGAGE,credit_card,Individual,0,1.4018788803237672
7706,2020-01-05,B,B5,36,0.0784,25000,82373,29.34,2,0,6,0,34010,77.9,22,6,MORTGAGE,medical,Individual,0,0.4386741688129359
7707,2026-08-01,C,C3,36,0.1049,20000,72900,16.66,0,0,10,0,12994,46.6,25,6,MORTGAGE,debt_consolidation,Individual,0,1.3929013810765971
7708,2020-05-04,A,A3,36,0.0521,25000,139090,29.55,0,1,7,0,6059,25.6,35,3,MORTGAGE,credit_card,Individual,0,-0.2714797571424855
7709,2021-01-29,C,C3,36,0.109,20000,45800,4.96,1,1,17,0,9006,67.5,18,8,RENT,other,Individual,1,0.738360459617036
7710,2023-03-20,C,C5,36,0.1016,20000,131242,22.54,0,2,14,0,31211,81.8,16,4,MORTGAGE,small_business,Individual,0,-1.07211058385116
7711,2018-07-14,C,C2,36,0.0901,15000,57963,5.02,0,1,8,0,4875,53.1,34,5,MORTGAGE,credit_card,Individual,0,-0.3338302122351335
7712,2017-12-16,A,A5,36,0.0505,35000,45660,40.01,0,0,11,0,5342,43.6,16,6,MORTGAGE,medical,Individual,0,-1.2630492174424421
7713,2020-03-05,A,A5,36,0.0471,25000,31334,2.43,1,1,10,0,6568,68.6,28,1,RENT,other,Individual,0,-0.5106418161612168
7714,2026-01-03,B,B4,36,0.0819,15000,155451,34.16,0,1,5,0,925,23.6,13,4,RENT,credit_card,Individual,0,1.1131257793729337
7715,2016-12-21,E,E1,36,0.1548,20000,121763,17.82,0,1,17,0,16517,47.5,15,4,RENT,debt_consolidation,Individual,0,-0.5155669025174471
7716,2020-12-30,E,E1,36,0.1421,25000,49971,16.36,1,1,9,0,9988,33.9,36,6,MORTGAGE,credit_card,Individual,0,0.8640024985787829
7717,2024-03-14,B,B1,36,0.0818,35000,87739,23.3,1,0,23,0,18888,59.3,29,6,RENT,medical,Individual,0,0.36555810037088204
7718,2024-08-11,D,D4,60,0.1297,20000,69687,9.56,1,1,11,0,5145,39.8,26,8,RENT,other,Individual,1,-0.11140897324744892
7719,2020-11-30,C,C2,36,0.0984,20000,53532,25.07,0,0,15,0,1938,40.7,32,9,RENT,other,Individual,0,0.5577506947332821
7720,2016-01-26,G,G5,60,0.1996,20000,110498,25.73,0,2,11,0,9461,59.2,24,4,MORTGAGE,home_improvement,Individual,0,0.048900346546989326
7721,2015-03-02,A,A1,36,0.057,20000,46081,18.11,0,3,12,0,2579,79.6,18,0,MORTGAGE,small_business,Individual,0,0.4804590589789452
7722,2021-05-29,C,C2,36,0.0901,15000,20000,20.25,0,1,9,0,14626,61.0,18,0,RENT,debt_consolidation,Individual,0,0.6214170320520574
7723,2026-02-02,C,C2,60,0.1022,10000,74985,35.37,0,0,3,0,15928,65.5,25,8,MORTGAGE,debt_consolidation,Joint App,0,1.498582811848105
7724,2015-05-01,B,B5,36,0.0805,20000,67431,23.86,0,0,17,0,70205,71.2,20,1,MORTGAGE,other,Individual,1,-0.4499093477673273
7725,2027-02-27,A,A1,60,0.0496,20000,46903,10.96,0,1,8,0,33709,37.4,19,4,MORTGAGE,debt_consolidation,Individual,0,0.4791662089923643
7726,2024-03-14,A,A3,36,0.0532,25000,39787,24.75,0,0,16,0,10873,50.2,37,8,RENT,credit_card,Individual,0,0.36555810037088204
7727,2015-01-31,C,C5,36,0.1005,20000,27569,13.16,1,2,19,0,6411,42.3,27,5,MORTGAGE,home_improvement,Individual,0,0.13432622866946803
7728,2019-09-07,D,D5,36,0.1211,20000,53244,11.42,0,1,8,0,20015,45.3,14,10,RENT,debt_consolidation,Individual,0,-0.01551285866846519
7729,2017-12-16,D,D5,60,0.121,20000,40165,22.61,1,1,7,0,11217,36.0,35,7,MORTGAGE,other,Individual,0,-1.2630492174424421
7730,2027-12-24,B,B4,36,0.0786,25000,110476,8.92,0,1,8,0,5174,41.0,15,3,MORTGAGE,other,Individual,0,2.264407738002293
7731,2022-07-23,E,E1,60,0.1468,20000,86354,18.42,0,0,3,0,1050,38.1,20,3,MORTGAGE,debt_consolidation,Individual,0,-0.26970071424568565
7732,2019-06-09,B,B1,36,0.0674,20000,49793,24.06,0,2,12,0,82497,26.7,22,7,MORTGAGE,other,Joint App,0,0.019416890662816377
7733,2018-10-12,G,G3,36,0.2006,15000,86650,35.19,0,1,16,0,24098,0.0,29,4,MORTGAGE,debt_consolidation,Individual,0,-0.24847719824399428
7734,2022-09-21,A,A3,60,0.0474,10000,61269,23.75,1,1,7,0,15768,45.9,29,7,MORTGAGE,home_improvement,Individual,0,-1.5650134065906065
7735,2015-01-01,E,E3,60,0.144,35000,56046,4.77,0,3,12,0,8791,83.9,11,10,MORTGAGE,credit_card,Individual,0,-0.3
7736,2018-06-14,F,F1,36,0.1754,15000,63069,6.18,0,0,10,0,55324,58.1,27,1,RENT,other,Individual,0,-0.9966884154244455
7737,2017-03-21,E,E4,60,0.1538,20000,172191,33.54,0,0,10,1,20134,41.3,15,1,MORTGAGE,other,Individual,1,-0.3391072923007621
7738,2023-06-18,E,E2,36,0.1501,15000,92628,12.29,0,2,10,0,2056,11.8,24,0,MORTGAGE,debt_consolidation,Individual,0,-0.5140983522069653
7739,2024-02-13,B,B1,36,0.0697,20000,55159,4.35,0,1,12,0,6406,23.2,11,0,MORTGAGE,debt_consolidation,Individual,0,0.7975492106021627
7740,2021-04-29,D,D5,36,0.1274,25000,106273,8.96,0,2,8,0,17619,0.0,28,2,MORTGAGE,debt_consolidation,Joint App,0,0.1782951632709815
7741,2016-11-21,C,C2,36,0.1052,25000,104186,25.15,0,3,11,0,27664,55.0,14,4,MORTGAGE,other,Individual,0,-0.8962315729269292
7742,2020-01-05,B,B2,36,0.0861,35000,74980,19.02,0,3,8,0,6169,25.0,27,3,MORTGAGE,small_business,Individual,0,0.4386741688129359
7743,2026-07-02,G,G3,36,0.2072,15000,54253,23.83,0,1,11,0,38108,72.9,21,5,MORTGAGE,credit_card,Individual,0,1.4657484609573224
7744,2017-10-17,B,B5,36,0.07,20000,52318,17.7,2,0,7,1,2186,0.0,29,4,RENT,debt_consolidation,Individual,0,0.3111368903557642
7745,2017-03-21,B,B5,60,0.0793,35000,35983,8.07,1,1,14,0,6383,31.4,23,7,RENT,small_business,Individual,0,-0.3391072923007621
7746,2016-06-24,F,F1,36,0.1763,20000,71783,1.91,0,3,9,0,6656,69.7,24,10,RENT,other,Individual,0,-0.2289395520284278
7747,2026-03-04,B,B4,36,0.0692,25000,46477,10.49,2,3,5,0,21370,12.1,16,4,MORTGAGE,home_improvement,Individual,0,0.6174271895642681
7748,2016-08-23,A,A4,36,0.0514,20000,51120,19.1,1,2,10,0,30432,11.8,23,3,MORTGAGE,home_improvement,Individual,0,-0.49936387131468807
7749,2022-12-20,B,B5,36,0.0846,15000,91615,7.35,0,2,10,0,29704,29.8,5,2,RENT,home_improvement,Individual,0,-0.8727567460253252
7750,2028-08-20,D,D5,36,0.131,35000,164405,26.85,0,3,9,0,2056,15.9,29,0,MORTGAGE,credit_card,Individual,0,1.898669330995927
7751,2023-10-16,E,E4,36,0.1449,20000,79853,9.0,0,1,4,0,9531,33.8,41,3,MORTGAGE,home_improvement,Individual,0,0.2800633672575088
7752,2020-08-02,A,A4,36,0.0501,20000,61347,3.13,0,1,10,0,1783,0.0,23,5,MORTGAGE,credit_card,Individual,0,0.3172559742184534
7753,2017-10-17,C,C2,36,0.1025,15000,64332,18.01,0,0,11,0,8579,73.5,30,4,RENT,credit_card,Individual,0,0.3111368903557642
7754,2015-01-01,C,C5,36,0.0914,20000,121542,24.85,2,3,12,0,43708,63.7,14,10,MORTGAGE,debt_consolidation,Individual,0,-0.3
7755,2017-01-20,D,D5,36,0.1165,20000,80449,31.43,0,0,15,0,62567,30.1,28,6,RENT,home_improvement,Individual,0,-1.555281203289113
7756,2028-01-23,D,D5,36,0.1258,15000,72308,3.49,0,1,12,0,13351,0.0,25,8,RENT,debt_consolidation,Individual,0,1.249453603622789
7757,2016-11-21,F,F5,36,0.1758,35000,75181,30.81,0,0,12,0,11050,21.3,27,3,MORTGAGE,credit_card,Individual,1,-0.8962315729269292
7758,2015-04-01,B,B4,36,0.0658,15000,29625,19.67,0,0,13,0,6951,62.0,25,0,MORTGAGE,debt_consolidation,Joint App,0,0.06232608743951784
7759,2026-03-04,B,B5,36,0.0769,20000,80571,12.41,0,2,8,0,8086,63.0,22,7,RENT,credit_card,Individual,0,0.6174271895642681
7760,2020-09-01,C,C4,60,0.1054,10000,40165,24.13,0,1,14,0,35389,27.8,20,7,RENT,debt_consolidation,Individual,0,0.8193905637940778
7761,2019-11-06,B,B2,36,0.0739,25000,80746,30.2,0,2,10,0,3473,54.8,17,1,RENT,credit_card,Individual,0,-0.44911759296945697
7762,2024-10-10,C,C1,36,0.1003,20000,43381,2.89,0,1,10,0,6302,5.2,36,0,RENT,credit_card,Individual,0,-1.5101057658633692
7763,2022-02-23,A,A5,60,0.0529,20000,89974,14.12,0,2,6,0,8374,41.2,23,0,MORTGAGE,other,Individual,0,0.8825109315789375
7764,2027-06-27,A,A3,36,0.0522,25000,59751,13.1,2,2,12,1,4042,11.2,20,7,MORTGAGE,credit_card,Individual,0,-0.204293096838698
7765,2021-05-29,F,F5,60,0.1667,25000,34620,23.63,0,1,12,0,13579,52.5,33,5,MORTGAGE,debt_consolidation,Individual,0,0.6214170320520574
7766,2024-10-10,A,A2,60,0.0455,35000,55396,31.14,1,2,13,0,38547,32.4,27,4,MORTGAGE,other,Individual,0,-1.5101057658633692
7767,2026-12-29,C,C2,36,0.098,35000,218683,18.66,1,3,5,0,15345,36.7,28,7,MORTGAGE,other,Individual,0,1.1147844605511497
7768,2021-04-29,D,D5,60,0.1207,20000,20000,15.37,1,0,13,1,4039,43.0,24,4,RENT,credit_card,Joint App,0,0.1782951632709815
7769,2018-11-11,A,A3,36,0.0573,25000,71227,22.01,0,1,10,0,3838,0.0,36,0,MORTGAGE,debt_consolidation,Individual,0,-0.10111742911662802
7770,2028-04-22,B,B4,36,0.0782,10000,37284,15.89,0,0,7,0,2272,44.0,18,3,OWN,debt_consolidation,Individual,0,1.3584580238150448
7771,2018-01-15,B,B2,36,0.0695,15000,138610,0.0,0,1,9,0,7233,72.2,16,10,MORTGAGE,other,Individual,0,-2.0065211474048192
7772,2015-06-30,C,C4,60,0.0989,20000,101835,22.65,0,0,7,0,3506,46.4,14,8,MORTGAGE,credit_card,Individual,0,-0.6299581553720792
7773,2022-11-20,B,B3,60,0.0807,20000,71997,26.87,0,1,12,1,10265,70.5,23,6,MORTGAGE,credit_card,Individual,0,-1.1200801846028845
7774,2028-06-21,C,C5,36,0.0968,20000,107659,27.66,1,0,9,0,3990,34.3,26,2,RENT,debt_consolidation,Individual,0,1.1985186560321777
7775,2016-02-25,B,B3,36,0.0793,20000,74358,7.6,0,1,10,1,1967,50.6,14,6,OWN,credit_card,Individual,0,-0.15705998399462762
7776,2026-08-01,A,A1,36,0.0569,20000,65219,23.46,0,0,9,0,1154,53.5,28,8,MORTGAGE,credit_card,Joint App,0,1.3929013810765971
7777,2026-05-03,A,A4,36,0.0561,35000,46759,31.79,0,0,10,0,15002,60.4,25,6,MORTGAGE,debt_consolidation,Individual,0,1.4025270543896295
7778,2027-09-25,B,B5,60,0.0759,15000,53297,40.78,0,0,6,0,1993,68.1,34,5,RENT,home_improvement,Individual,0,0.5812874259936587
7779,2020-10-01,B,B5,36,0.0813,20000,50357,22.31,1,1,2,0,13143,9.9,37,3,OWN,debt_consolidation,Individual,0,1.8083473995264803
7780,2018-06-14,F,F1,60,0.1724,10000,65370,26.85,1,1,21,0,4172,25.4,16,8,MORTGAGE,debt_consolidation,Individual,0,-0.9966884154244455
7781,2021-12-25,A,A5,36,0.0624,15000,22959,9.07,0,5,11,0,10392,57.1,17,5,OWN,other,Individual,1,-0.12032283856609985
7782,2016-11-21,C,C2,36,0.1012,35000,114514,7.89,2,2,22,0,7622,54.1,11,4,MORTGAGE,other,Joint App,0,-0.8962315729269292
7783,2026-07-02,C,C5,36,0.1057,10000,189647,26.89,1,0,10,0,9274,44.3,20,4,RENT,debt_consolidation,Individual,0,1.4657484609573224
7784,2024-01-14,D,D4,36,0.1232,15000,51247,0.0,0,2,10,0,20777,100.0,4,3,MORTGAGE,credit_card,Individual,1,0.8684701046387879
7785,2021-07-28,C,C5,60,0.1025,20000,124040,19.4,0,1,9,0,3938,47.4,12,5,RENT,debt_consolidation,Individual,0,-1.0840362883307137
7786,2022-01-24,A,A2,36,0.0527,15000,60378,30.88,0,1,13,0,35405,52.3,29,0,MORTGAGE,debt_consolidation,Individual,0,-0.17446763393539308
7787,2024-09-10,C,C4,36,0.0954,20000,46670,24.41,1,4,11,0,17164,11.2,28,3,MORTGAGE,credit_card,Individual,0,-0.7994046875533118
7788,2022-02-23,B,B4,60,0.0702,35000,52688,24.35,0,1,5,0,5705,68.6,29,2,MORTGAGE,other,Individual,0,0.8825109315789375
7789,2026-07-02,D,D1,36,0.124,25000,68136,17.55,0,0,6,0,6336,47.3,24,7,MORTGAGE,small_business,Individual,0,1.4657484609573224
7790,2027-08-26,B,B4,36,0.0805,20000,43714,14.31,0,4,6,0,8961,46.6,26,6,RENT,debt_consolidation,Individual,1,0.88949549604
7791,2027-12-24,D,D1,36,0.1158,25000,90720,37.39,0,0,11,0,5211,92.5,30,10,RENT,home_improvement,Individual,0,2.264407738002293
7792,2023-06-18,C,C5,60,0.0982,35000,48851,29.1,2,0,11,0,1402,40.8,18,4,RENT,debt_consolidation,Individual,0,-0.5140983522069653
7793,2025-03-09,C,C1,60,0.1065,15000,36021,25.62,0,3,11,0,2995,72.9,27,7,MORTGAGE,debt_consolidation,Individual,0,-1.2410275949959866
7794,2019-03-11,A,A1,36,0.0438,25000,64291,18.25,0,1,8,0,2985,72.5,30,0,RENT,home_improvement,Individual,0,-0.2330716866497413
7795,2015-06-30,D,D3,36,0.1313,20000,44377,12.74,0,0,6,0,6553,40.2,25,4,MORTGAGE,debt_consolidation,Individual,0,-0.6299581553720792
7796,2020-06-03,D,D1,36,0.1194,25000,54291,27.72,0,3,15,0,2361,9.1,21,3,RENT,other,Individual,0,0.26046762334177886
7797,2026-11-29,C,C1,60,0.0954,10000,63087,15.24,0,2,11,0,18300,29.1,31,1,RENT,debt_consolidation,Individual,0,1.746295027185137
7798,2016-10-22,B,B1,36,0.0743,25000,31110,18.71,0,2,13,0,9078,72.7,1,5,MORTGAGE,debt_consolidation,Individual,0,-0.042347293196154545
7799,2022-06-23,A,A2,36,0.0594,25000,145004,23.54,0,3,14,0,5268,35.2,1,10,MORTGAGE,debt_consolidation,Individual,0,0.13633167627753218
7800,2017-08-18,B,B3,36,0.0718,25000,101630,19.89,1,4,2,0,3517,13.7,19,6,MORTGAGE,credit_card,Joint App,0,-0.35223126085135503
7801,2020-10-31,D,D1,60,0.1163,15000,45963,31.95,0,0,11,0,8140,48.5,7,0,RENT,debt_consolidation,Individual,0,0.7011391467379748
7802,2016-11-21,B,B1,36,0.068,15000,64319,6.12,0,0,15,0,20407,18.1,37,0,RENT,small_business,Individual,0,-0.8962315729269292
7803,2025-01-08,D,D4,36,0.1297,25000,92210,18.61,1,2,5,0,1215,21.6,38,5,MORTGAGE,small_business,Individual,0,-0.9160160250115243
7804,2026-02-02,D,D2,36,0.1182,20000,72906,37.24,0,2,6,0,1778,19.7,23,3,RENT,debt_consolidation,Individual,0,1.498582811848105
7805,2025-05-08,D,D4,60,0.1309,35000,182784,26.07,0,0,6,0,2843,69.5,5,1,OWN,credit_card,Individual,0,-0.8979714381575643
7806,2024-08-11,D,D5,60,0.1253,20000,57004,16.23,0,0,4,0,2146,76.4,11,6,OWN,debt_consolidation,Individual,0,-0.11140897324744892
7807,2018-03-16,C,C1,36,0.0998,15000,125001,25.19,0,0,13,0,1871,10.9,14,8,RENT,debt_consolidation,Individual,0,-1.0869171475369148
7808,2022-03-25,C,C5,36,0.1015,25000,31197,17.57,1,0,11,0,8043,50.1,20,0,RENT,debt_consolidation,Individual,0,0.15046345682195328
7809,2016-05-25,B,B4,36,0.071,25000,33951,31.2,1,0,5,0,7673,57.6,3,7,MORTGAGE,other,Individual,0,-0.6887349229081888
7810,2020-02-04,E,E5,36,0.1507,20000,164160,25.39,0,2,3,0,5459,27.6,35,2,MORTGAGE,other,Individual,0,-0.2648545378765655
7811,2021-11-25,G,G3,60,0.194,25000,51254,10.2,0,1,7,0,9741,24.8,19,4,MORTGAGE,credit_card,Individual,0,-0.13446258183354565
7812,2024-02-13,C,C1,36,0.1067,20000,34202,20.15,0,1,15,0,7362,86.0,18,8,OWN,other,Individual,1,0.7975492106021627
7813,2016-04-25,F,F5,36,0.1699,15000,63316,21.77,1,3,6,0,3731,13.4,25,2,RENT,medical,Individual,0,-0.43730334634110984
7814,2026-02-02,G,G3,60,0.2022,15000,130265,22.21,1,1,3,1,5173,60.0,20,4,RENT,debt_consolidation,Individual,0,1.498582811848105
7815,2021-03-30,C,C1,36,0.0948,15000,42710,20.87,0,2,10,0,9891,56.0,8,2,RENT,medical,Individual,0,0.9199964836208514
7816,2027-01-28,D,D1,36,0.1223,25000,63525,23.08,0,1,5,0,2364,100.0,34,5,MORTGAGE,other,Individual,1,1.2449080842752047
7817,2022-03-25,C,C2,36,0.0981,15000,23439,21.77,0,1,17,0,10724,73.1,15,6,MORTGAGE,credit_card,Individual,0,0.15046345682195328
7818,2022-06-23,B,B2,60,0.0899,35000,50225,11.51,2,2,11,0,321,5.6,18,0,RENT,home_improvement,Individual,1,0.13633167627753218
7819,2024-06-12,A,A3,36,0.0499,15000,112488,13.89,0,2,9,0,7725,14.1,32,2,MORTGAGE,other,Individual,0,-0.5405775159162597
7820,2026-03-04,C,C3,36,0.0959,25000,42224,15.71,0,0,9,0,10971,27.5,9,9,MORTGAGE,credit_card,Individual,0,0.6174271895642681
7821,2017-02-19,D,D5,60,0.1228,20000,32292,18.86,0,2,8,0,3037,46.8,17,6,RENT,debt_consolidation,Individual,0,-1.098816712927144
7822,2021-12-25,B,B5,36,0.0675,15000,42415,15.74,0,3,8,0,23156,1.3,32,5,RENT,other,Individual,0,-0.12032283856609985
7823,2015-05-31,D,D4,36,0.1242,20000,46481,27.93,1,1,20,0,25100,53.7,22,7,MORTGAGE,credit_card,Individual,0,-1.4554384943306125
7824,2021-06-28,C,C4,60,0.1093,35000,98986,9.36,0,1,14,1,9856,51.4,12,2,MORTGAGE,small_business,Individual,0,-1.0279611873440095
7825,2026-02-02,D,D5,60,0.1267,35000,80099,2.39,0,1,9,0,40375,34.0,18,3,MORTGAGE,small_business,Individual,0,1.498582811848105
7826,2026-10-30,B,B2,60,0.0795,15000,89077,35.7,0,2,11,1,3588,74.0,15,2,MORTGAGE,debt_consolidation,Individual,0,0.7712554721747422
7827,2018-11-11,C,C3,36,0.0955,20000,66024,10.64,0,1,7,0,19282,59.5,7,0,MORTGAGE,debt_consolidation,Joint App,0,-0.10111742911662802
7828,2020-04-04,B,B4,36,0.074,15000,46222,27.9,0,3,14,0,32822,74.7,7,2,MORTGAGE,small_business,Individual,0,-0.4636820525727293
7829,2022-07-23,B,B2,36,0.076,20000,42410,23.48,0,0,1,0,2553,100.0,20,4,MORTGAGE,other,Individual,0,-0.26970071424568565
7830,2020-06-03,A,A5,60,0.0464,20000,82447,10.96,0,3,8,0,8638,22.2,3,6,RENT,debt_consolidation,Joint App,0,0.26046762334177886
7831,2017-05-20,A,A2,60,0.052,35000,155763,16.8,0,1,6,0,1823,57.9,13,8,RENT,debt_consolidation,Individual,0,-0.1810767626777644
7832,2019-02-09,B,B1,60,0.0781,20000,38744,15.46,0,3,13,1,18440,30.5,9,5,RENT,credit_card,Individual,1,0.07500341956386869
7833,2020-07-03,C,C2,36,0.1027,15000,37132,21.21,0,1,10,1,42351,62.8,18,6,RENT,debt_consolidation,Individual,0,0.37947831750372485
7834,2022-01-24,C,C5,36,0.0992,35000,34802,11.09,0,1,3,0,4629,34.9,26,7,RENT,credit_card,Individual,0,-0.17446763393539308
7835,2027-07-27,B,B2,36,0.0805,25000,102691,16.41,1,2,9,0,7732,35.9,16,7,RENT,debt_consolidation,Individual,0,0.534929239614959
7836,2022-05-24,E,E2,36,0.1487,15000,63510,17.66,3,0,10,0,4796,18.7,20,3,MORTGAGE,credit_card,Individual,1,-0.8952212737132944
7837,2020-04-04,C,C5,36,0.0983,25000,88221,27.92,1,1,16,0,96714,58.0,30,2,MORTGAGE,debt_consolidation,Individual,0,-0.4636820525727293
7838,2024-01-14,F,F1,36,0.1822,20000,49156,14.3,0,0,11,0,3224,87.8,12,5,MORTGAGE,debt_consolidation,Individual,0,0.8684701046387879
7839,2025-08-06,C,C1,36,0.0945,20000,91324,9.22,0,2,9,0,3212,19.0,21,10,MORTGAGE,credit_card,Individual,0,-0.48320572221742286
7840,2020-10-31,A,A5,36,0.0415,15000,55489,13.1,0,2,10,0,13973,0.0,32,7,RENT,other,Individual,0,0.7011391467379748
7841,2021-08-27,F,F2,36,0.1707,15000,27790,21.3,0,2,1,0,7321,62.2,36,3,RENT,home_improvement,Individual,0,0.434114754291831
7842,2017-12-16,E,E1,36,0.1519,15000,107983,2.06,0,0,6,0,98631,77.3,32,5,MORTGAGE,home_improvement,Individual,1,-1.2630492174424421
7843,2026-10-30,C,C3,60,0.1064,25000,63717,28.78,0,1,2,0,58290,100.0,14,5,MORTGAGE,home_improvement,Individual,0,0.7712554721747422
7844,2026-10-30,C,C4,60,0.0967,15000,54801,18.18,0,0,18,0,14818,41.9,14,1,MORTGAGE,other,Individual,1,0.7712554721747422
7845,2017-05-20,C,C4,60,0.1091,20000,75875,21.9,0,1,8,0,20306,41.8,28,2,MORTGAGE,medical,Individual,0,-0.1810767626777644
7846,2019-09-07,C,C1,36,0.1001,35000,29373,19.97,0,2,12,0,16620,60.2,30,6,MORTGAGE,home_improvement,Individual,0,-0.01551285866846519
7847,2018-09-12,D,D2,60,0.1244,35000,82375,11.99,0,1,5,0,22754,23.3,29,7,RENT,debt_consolidation,Individual,0,-1.274001019206577
7848,2027-08-26,C,C4,60,0.0958,25000,46837,8.26,1,0,8,0,13507,27.1,3,4,RENT,debt_consolidation,Individual,0,0.88949549604
7849,2015-10-28,A,A4,36,0.0598,25000,59652,11.7,0,0,8,0,2916,67.7,6,3,RENT,small_business,Individual,0,0.14886943926790308
7850,2017-10-17,A,A4,36,0.0492,35000,121631,4.45,1,2,12,0,3513,10.9,32,6,MORTGAGE,small_business,Individual,0,0.3111368903557642
7851,2019-04-10,A,A2,60,0.0433,25000,92535,21.13,0,3,9,0,21122,19.8,24,2,RENT,home_improvement,Individual,0,0.16586257636631224
